id,ecephys_structure_acronym,ecephys_session_id
849960756,NOT,778240327
849960758,NOT,778240327
849960760,NOT,778240327
849960762,NOT,778240327
849960764,NOT,778240327
849960766,NOT,778240327
849960768,NOT,778240327
849960770,NOT,778240327
849960772,NOT,778240327
849960774,NOT,778240327
849960776,NOT,778240327
849960778,NOT,778240327
849960780,NOT,778240327
849960782,NOT,778240327
849960784,NOT,778240327
849960786,NOT,778240327
849960788,HPF,778240327
849960790,HPF,778240327
849960792,HPF,778240327
849960794,SUB,778240327
849960796,SUB,778240327
849960798,SUB,778240327
849960800,SUB,778240327
849960802,SUB,778240327
849960804,SUB,778240327
849960806,SUB,778240327
849960808,SUB,778240327
849960810,SUB,778240327
849960812,ProS,778240327
849960814,ProS,778240327
849960816,ProS,778240327
849960818,ProS,778240327
849960820,ProS,778240327
849960822,ProS,778240327
849960824,ProS,778240327
849960826,ProS,778240327
849960828,ProS,778240327
849960832,ProS,778240327
849960834,ProS,778240327
849960836,ProS,778240327
849960838,ProS,778240327
849960840,ProS,778240327
849960842,ProS,778240327
849960844,ProS,778240327
849960846,ProS,778240327
849960848,ProS,778240327
849960850,ProS,778240327
849960852,ProS,778240327
849960854,ProS,778240327
849960856,ProS,778240327
849960858,ProS,778240327
849960860,ProS,778240327
849960862,ProS,778240327
849960864,ProS,778240327
849960866,ProS,778240327
849960868,ProS,778240327
849960870,ProS,778240327
849960872,ProS,778240327
849960874,ProS,778240327
849960876,ProS,778240327
849960878,CA1,778240327
849960880,CA1,778240327
849960882,CA1,778240327
849960884,CA1,778240327
849960886,CA1,778240327
849960888,CA1,778240327
849960890,CA1,778240327
849960892,CA1,778240327
849960894,CA1,778240327
849960896,CA1,778240327
849960898,CA1,778240327
849960900,CA1,778240327
849960902,CA1,778240327
849960906,CA1,778240327
849960908,CA1,778240327
849960910,CA1,778240327
849960912,CA1,778240327
849960914,CA1,778240327
849960916,CA1,778240327
849960918,CA1,778240327
849960920,CA1,778240327
849960922,CA1,778240327
849960924,CA1,778240327
849960926,CA1,778240327
849960928,CA1,778240327
849960930,CA1,778240327
849960932,CA1,778240327
849960934,CA1,778240327
849960936,CA1,778240327
849960938,CA1,778240327
849960940,CA1,778240327
849960942,CA1,778240327
849960944,CA1,778240327
849960946,CA1,778240327
849960948,CA1,778240327
849960950,CA1,778240327
849960952,CA1,778240327
849960954,CA1,778240327
849960956,CA1,778240327
849960958,CA1,778240327
849960960,CA1,778240327
849960962,CA1,778240327
849960964,CA1,778240327
849960966,CA1,778240327
849960968,CA1,778240327
849960970,CA1,778240327
849960972,CA1,778240327
849960974,CA1,778240327
849960976,CA1,778240327
849960978,CA1,778240327
849960980,CA1,778240327
849960984,CA1,778240327
849960986,CA1,778240327
849960988,CA1,778240327
849960990,CA1,778240327
849960992,CA1,778240327
849960994,CA1,778240327
849960996,CA1,778240327
849960998,CA1,778240327
849961000,CA1,778240327
849961002,CA1,778240327
849961004,CA1,778240327
849961006,CA1,778240327
849961008,CA1,778240327
849961010,CA1,778240327
849961012,CA1,778240327
849961014,CA1,778240327
849961016,CA1,778240327
849961018,CA1,778240327
849961020,CA1,778240327
849961022,VISam,778240327
849961024,VISam,778240327
849961026,VISam,778240327
849961028,VISam,778240327
849961030,VISam,778240327
849961032,VISam,778240327
849961034,VISam,778240327
849961036,VISam,778240327
849961038,VISam,778240327
849961040,VISam,778240327
849961042,VISam,778240327
849961044,VISam,778240327
849961046,VISam,778240327
849961048,VISam,778240327
849961050,VISam,778240327
849961052,VISam,778240327
849961054,VISam,778240327
849961058,VISam,778240327
849961060,VISam,778240327
849961062,VISam,778240327
849961064,VISam,778240327
849961066,VISam,778240327
849961068,VISam,778240327
849961070,VISam,778240327
849961072,VISam,778240327
849961074,VISam,778240327
849961076,VISam,778240327
849961078,VISam,778240327
849961080,VISam,778240327
849961082,VISam,778240327
849961084,VISam,778240327
849961086,VISam,778240327
849961088,VISam,778240327
849961090,VISam,778240327
849961092,VISam,778240327
849961094,VISam,778240327
849961096,VISam,778240327
849961098,VISam,778240327
849961100,VISam,778240327
849961102,VISam,778240327
849961104,VISam,778240327
849961106,VISam,778240327
849961108,VISam,778240327
849961110,VISam,778240327
849961112,VISam,778240327
849961114,VISam,778240327
849961116,VISam,778240327
849961118,VISam,778240327
849961120,VISam,778240327
849961122,VISam,778240327
849961124,VISam,778240327
849961126,VISam,778240327
849961128,VISam,778240327
849961130,VISam,778240327
849961132,VISam,778240327
849961136,VISam,778240327
849961138,VISam,778240327
849961140,VISam,778240327
849961142,VISam,778240327
849961144,VISam,778240327
849961146,VISam,778240327
849961148,VISam,778240327
849961150,VISam,778240327
849961152,VISam,778240327
849961154,VISam,778240327
849961156,VISam,778240327
849961158,VISam,778240327
849961160,VISam,778240327
849961162,VISam,778240327
849961164,VISam,778240327
849961166,VISam,778240327
849961168,VISam,778240327
849961170,VISam,778240327
849961172,VISam,778240327
849961174,VISam,778240327
849961176,VISam,778240327
849961178,VISam,778240327
849961180,VISam,778240327
849961182,VISam,778240327
849961184,VISam,778240327
849961186,VISam,778240327
849961188,VISam,778240327
849961190,VISam,778240327
849961192,VISam,778240327
849961194,VISam,778240327
849961196,VISam,778240327
849961198,VISam,778240327
849961200,VISam,778240327
849961202,VISam,778240327
849961204,VISam,778240327
849961206,VISam,778240327
849961210,,778240327
849961212,,778240327
849961214,,778240327
849961216,,778240327
849961218,,778240327
849961220,,778240327
849961222,,778240327
849961224,,778240327
849961226,,778240327
849961228,,778240327
849961230,,778240327
849961232,,778240327
849961234,,778240327
849961236,,778240327
849961238,,778240327
849961240,,778240327
849961242,,778240327
849961244,,778240327
849961246,,778240327
849961248,,778240327
849961250,,778240327
849961252,,778240327
849961254,,778240327
849961256,,778240327
849961258,,778240327
849961260,,778240327
849961262,,778240327
849961264,,778240327
849961266,,778240327
849961268,,778240327
849961270,,778240327
849961272,,778240327
849961274,,778240327
849961276,,778240327
849961278,,778240327
849961280,,778240327
849961282,,778240327
849961284,,778240327
849961288,,778240327
849961290,,778240327
849961292,,778240327
849961294,,778240327
849961296,,778240327
849961298,,778240327
849961300,,778240327
849961302,,778240327
849961304,,778240327
849961306,,778240327
849961308,,778240327
849961310,,778240327
849961312,,778240327
849961314,,778240327
849961316,,778240327
849961318,,778240327
849961320,,778240327
849961322,,778240327
849961324,,778240327
849961326,,778240327
849961328,,778240327
849961330,,778240327
849961332,,778240327
849961334,,778240327
849961336,,778240327
849961338,,778240327
849961340,,778240327
849961342,,778240327
849961344,,778240327
849961346,,778240327
849961348,,778240327
849961350,,778240327
849961352,,778240327
849961354,,778240327
849961356,,778240327
849961358,,778240327
849961362,,778240327
849961364,,778240327
849961366,,778240327
849961368,,778240327
849961370,,778240327
849961372,,778240327
849961374,,778240327
849961376,,778240327
849961378,,778240327
849961380,,778240327
849961382,,778240327
849961384,,778240327
849961386,,778240327
849961388,,778240327
849961390,,778240327
849961392,,778240327
849961394,,778240327
849961396,,778240327
849961398,,778240327
849961400,,778240327
849961402,,778240327
849961404,,778240327
849961406,,778240327
849961408,,778240327
849961410,,778240327
849961412,,778240327
849961414,,778240327
849961416,,778240327
849961418,,778240327
849961420,,778240327
849961422,,778240327
849961424,,778240327
849961426,,778240327
849961428,,778240327
849961430,,778240327
849961432,,778240327
849961434,,778240327
849961436,,778240327
849961440,,778240327
849961442,,778240327
849961444,,778240327
849961446,,778240327
849968692,APN,774875821
849968694,APN,774875821
849968696,APN,774875821
849968698,APN,774875821
849968700,APN,774875821
849968702,APN,774875821
849968704,APN,774875821
849968706,APN,774875821
849968708,APN,774875821
849968710,APN,774875821
849968712,APN,774875821
849968714,APN,774875821
849968716,APN,774875821
849968718,APN,774875821
849968720,APN,774875821
849968722,APN,774875821
849968724,APN,774875821
849968726,APN,774875821
849968728,APN,774875821
849968730,APN,774875821
849968732,APN,774875821
849968734,APN,774875821
849968736,APN,774875821
849968738,APN,774875821
849968740,APN,774875821
849968742,APN,774875821
849968744,APN,774875821
849968746,APN,774875821
849968748,APN,774875821
849968750,APN,774875821
849968752,APN,774875821
849968754,APN,774875821
849968756,APN,774875821
849968758,APN,774875821
849968760,APN,774875821
849968764,APN,774875821
849968766,APN,774875821
849968768,APN,774875821
849968770,APN,774875821
849968772,APN,774875821
849968774,APN,774875821
849968776,APN,774875821
849968778,APN,774875821
849968780,APN,774875821
849968782,APN,774875821
849968784,APN,774875821
849968786,APN,774875821
849968788,APN,774875821
849968790,APN,774875821
849968792,APN,774875821
849968794,APN,774875821
849968796,APN,774875821
849968798,APN,774875821
849968800,APN,774875821
849968802,APN,774875821
849968804,APN,774875821
849968806,APN,774875821
849968808,APN,774875821
849968810,APN,774875821
849968812,APN,774875821
849968814,APN,774875821
849968816,APN,774875821
849968818,APN,774875821
849968820,APN,774875821
849968822,APN,774875821
849968824,APN,774875821
849968826,APN,774875821
849968828,APN,774875821
849968830,APN,774875821
849968832,APN,774875821
849968834,APN,774875821
849968836,APN,774875821
849968838,APN,774875821
849968842,APN,774875821
849968844,LP,774875821
849968846,LP,774875821
849968848,LP,774875821
849968850,LP,774875821
849968852,LP,774875821
849968854,LP,774875821
849968856,LP,774875821
849968858,LP,774875821
849968860,LP,774875821
849968862,LP,774875821
849968864,LP,774875821
849968866,LP,774875821
849968868,LP,774875821
849968870,LP,774875821
849968872,LP,774875821
849968874,LP,774875821
849968876,LP,774875821
849968878,LP,774875821
849968880,LP,774875821
849968882,DG,774875821
849968884,DG,774875821
849968886,DG,774875821
849968888,DG,774875821
849968890,DG,774875821
849968892,DG,774875821
849968894,DG,774875821
849968896,DG,774875821
849968898,DG,774875821
849968900,DG,774875821
849968902,DG,774875821
849968904,DG,774875821
849968906,DG,774875821
849968908,DG,774875821
849968910,DG,774875821
849968912,DG,774875821
849968916,DG,774875821
849968918,DG,774875821
849968920,DG,774875821
849968922,DG,774875821
849968924,DG,774875821
849968926,DG,774875821
849968928,DG,774875821
849968930,DG,774875821
849968932,DG,774875821
849968934,DG,774875821
849968936,DG,774875821
849968938,DG,774875821
849968940,DG,774875821
849968942,DG,774875821
849968944,DG,774875821
849968946,DG,774875821
849968948,DG,774875821
849968950,DG,774875821
849968952,DG,774875821
849968954,DG,774875821
849968956,DG,774875821
849968958,DG,774875821
849968960,DG,774875821
849968962,DG,774875821
849968964,DG,774875821
849968966,DG,774875821
849968968,DG,774875821
849968970,DG,774875821
849968972,DG,774875821
849968974,DG,774875821
849968976,DG,774875821
849968980,DG,774875821
849968982,CA1,774875821
849968984,CA1,774875821
849968986,CA1,774875821
849968988,CA1,774875821
849968990,CA1,774875821
849968994,CA1,774875821
849968996,CA1,774875821
849968998,CA1,774875821
849969000,CA1,774875821
849969002,CA1,774875821
849969004,CA1,774875821
849969006,CA1,774875821
849969008,CA1,774875821
849969010,CA1,774875821
849969012,CA1,774875821
849969014,CA1,774875821
849969016,CA1,774875821
849969018,CA1,774875821
849969020,CA1,774875821
849969022,CA1,774875821
849969024,CA1,774875821
849969026,CA1,774875821
849969028,CA1,774875821
849969030,CA1,774875821
849969032,CA1,774875821
849969034,CA1,774875821
849969036,CA1,774875821
849969038,CA1,774875821
849969040,CA1,774875821
849969042,CA1,774875821
849969044,CA1,774875821
849969046,CA1,774875821
849969048,CA1,774875821
849969050,CA1,774875821
849969052,CA1,774875821
849969054,CA1,774875821
849969056,CA1,774875821
849969058,CA1,774875821
849969060,CA1,774875821
849969062,CA1,774875821
849969064,CA1,774875821
849969068,CA1,774875821
849969070,CA1,774875821
849969072,CA1,774875821
849969074,CA1,774875821
849969078,CA1,774875821
849969080,CA1,774875821
849969082,CA1,774875821
849969084,CA1,774875821
849969086,CA1,774875821
849969088,CA1,774875821
849969090,CA1,774875821
849969092,CA1,774875821
849969094,CA1,774875821
849969096,CA1,774875821
849969098,CA1,774875821
849969100,CA1,774875821
849969102,CA1,774875821
849969104,CA1,774875821
849969106,CA1,774875821
849969108,CA1,774875821
849969110,CA1,774875821
849969112,CA1,774875821
849969114,CA1,774875821
849969116,CA1,774875821
849969118,CA1,774875821
849969120,VISrl,774875821
849969122,VISrl,774875821
849969124,VISrl,774875821
849969126,VISrl,774875821
849969128,VISrl,774875821
849969130,VISrl,774875821
849969132,VISrl,774875821
849969134,VISrl,774875821
849969136,VISrl,774875821
849969138,VISrl,774875821
849969140,VISrl,774875821
849969142,VISrl,774875821
849969146,VISrl,774875821
849969148,VISrl,774875821
849969150,VISrl,774875821
849969152,VISrl,774875821
849969154,VISrl,774875821
849969156,VISrl,774875821
849969158,VISrl,774875821
849969160,VISrl,774875821
849969162,VISrl,774875821
849969164,VISrl,774875821
849969166,VISrl,774875821
849969168,VISrl,774875821
849969170,VISrl,774875821
849969172,VISrl,774875821
849969174,VISrl,774875821
849969176,VISrl,774875821
849969178,VISrl,774875821
849969180,VISrl,774875821
849969182,VISrl,774875821
849969184,VISrl,774875821
849969186,VISrl,774875821
849969188,VISrl,774875821
849969190,VISrl,774875821
849969192,VISrl,774875821
849969194,VISrl,774875821
849969196,VISrl,774875821
849969198,VISrl,774875821
849969200,VISrl,774875821
849969202,VISrl,774875821
849969204,VISrl,774875821
849969206,VISrl,774875821
849969208,VISrl,774875821
849969210,VISrl,774875821
849969212,VISrl,774875821
849969214,VISrl,774875821
849969216,VISrl,774875821
849969220,VISrl,774875821
849969222,VISrl,774875821
849969224,VISrl,774875821
849969226,VISrl,774875821
849969228,VISrl,774875821
849969230,VISrl,774875821
849969232,VISrl,774875821
849969234,VISrl,774875821
849969236,VISrl,774875821
849969238,VISrl,774875821
849969240,VISrl,774875821
849969242,VISrl,774875821
849969244,VISrl,774875821
849969246,VISrl,774875821
849969248,VISrl,774875821
849969250,VISrl,774875821
849969252,VISrl,774875821
849969254,VISrl,774875821
849969256,VISrl,774875821
849969258,VISrl,774875821
849969260,VISrl,774875821
849969262,VISrl,774875821
849969264,VISrl,774875821
849969266,VISrl,774875821
849969268,VISrl,774875821
849969270,VISrl,774875821
849969272,VISrl,774875821
849969274,VISrl,774875821
849969276,VISrl,774875821
849969278,VISrl,774875821
849969280,VISrl,774875821
849969282,VISrl,774875821
849969284,VISrl,774875821
849969286,VISrl,774875821
849969288,VISrl,774875821
849969290,VISrl,774875821
849969292,,774875821
849969294,,774875821
849969298,,774875821
849969300,,774875821
849969302,,774875821
849969304,,774875821
849969306,,774875821
849969308,,774875821
849969310,,774875821
849969312,,774875821
849969314,,774875821
849969316,,774875821
849969318,,774875821
849969320,,774875821
849969322,,774875821
849969324,,774875821
849969326,,774875821
849969328,,774875821
849969330,,774875821
849969332,,774875821
849969334,,774875821
849969336,,774875821
849969338,,774875821
849969340,,774875821
849969342,,774875821
849969344,,774875821
849969346,,774875821
849969348,,774875821
849969350,,774875821
849969352,,774875821
849969354,,774875821
849969356,,774875821
849969358,,774875821
849969360,,774875821
849969362,,774875821
849969364,,774875821
849969366,,774875821
849969368,,774875821
849969372,,774875821
849969374,,774875821
849969376,,774875821
849969378,,774875821
849969380,,774875821
849969382,,774875821
849969384,,774875821
849969386,,774875821
849969388,,774875821
849969390,,774875821
849969392,,774875821
849969394,,774875821
849969396,,774875821
849969398,,774875821
849969400,,774875821
849969402,,774875821
849969404,,774875821
849969406,,774875821
849969408,,774875821
849969410,,774875821
849969412,,774875821
849969414,,774875821
849969416,,774875821
849969418,,774875821
849969420,,774875821
849969422,,774875821
849969424,,774875821
849969426,,774875821
849969428,,774875821
849969430,,774875821
849969432,,774875821
849969434,,774875821
849969436,,774875821
849969438,,774875821
849969440,,774875821
849969442,,774875821
849969444,,774875821
849969446,,774875821
849969450,,774875821
849969452,,774875821
849969454,,774875821
849969456,,774875821
849969904,MGv,774875821
849969906,MGv,774875821
849969908,MGv,774875821
849969910,MGv,774875821
849969912,MGv,774875821
849969914,MGv,774875821
849969916,MGv,774875821
849969918,MGv,774875821
849969920,MGv,774875821
849969922,MGd,774875821
849969924,MGd,774875821
849969926,MGd,774875821
849969928,MGd,774875821
849969930,MGd,774875821
849969932,MGd,774875821
849969934,MGd,774875821
849969936,MGd,774875821
849969938,MGd,774875821
849969940,MGd,774875821
849969942,MGd,774875821
849969944,MGd,774875821
849969946,DG,774875821
849969948,DG,774875821
849969950,DG,774875821
849969952,DG,774875821
849969954,DG,774875821
849969956,DG,774875821
849969958,DG,774875821
849969960,DG,774875821
849969962,DG,774875821
849969964,DG,774875821
849969966,DG,774875821
849969968,DG,774875821
849969970,DG,774875821
849969972,DG,774875821
849969974,DG,774875821
849969978,DG,774875821
849969980,DG,774875821
849969982,DG,774875821
849969984,DG,774875821
849969986,DG,774875821
849969988,DG,774875821
849969990,DG,774875821
849969992,CA3,774875821
849969994,CA3,774875821
849969996,CA3,774875821
849969998,CA3,774875821
849970000,CA3,774875821
849970002,CA3,774875821
849970004,CA3,774875821
849970006,CA3,774875821
849970008,CA3,774875821
849970010,CA3,774875821
849970012,CA3,774875821
849970014,CA3,774875821
849970016,CA3,774875821
849970018,CA3,774875821
849970020,CA3,774875821
849970022,CA3,774875821
849970024,CA3,774875821
849970026,CA3,774875821
849970028,CA3,774875821
849970030,CA3,774875821
849970032,CA3,774875821
849970034,CA3,774875821
849970036,CA3,774875821
849970038,CA3,774875821
849970040,CA3,774875821
849970042,CA3,774875821
849970044,CA3,774875821
849970046,CA3,774875821
849970048,CA3,774875821
849970050,DG,774875821
849970052,DG,774875821
849970056,DG,774875821
849970058,DG,774875821
849970060,DG,774875821
849970062,DG,774875821
849970064,DG,774875821
849970066,DG,774875821
849970068,DG,774875821
849970070,DG,774875821
849970072,DG,774875821
849970074,DG,774875821
849970076,DG,774875821
849970078,DG,774875821
849970080,DG,774875821
849970082,DG,774875821
849970084,DG,774875821
849970086,DG,774875821
849970088,DG,774875821
849970090,DG,774875821
849970092,DG,774875821
849970094,DG,774875821
849970096,DG,774875821
849970098,DG,774875821
849970100,CA1,774875821
849970102,CA1,774875821
849970104,CA1,774875821
849970106,CA1,774875821
849970108,CA1,774875821
849970110,CA1,774875821
849970112,CA1,774875821
849970114,CA1,774875821
849970116,CA1,774875821
849970118,CA1,774875821
849970120,CA1,774875821
849970122,CA1,774875821
849970124,CA1,774875821
849970126,CA1,774875821
849970130,CA1,774875821
849970132,CA1,774875821
849970134,CA1,774875821
849970136,CA1,774875821
849970138,CA1,774875821
849970140,CA1,774875821
849970142,CA1,774875821
849970144,CA1,774875821
849970146,CA1,774875821
849970148,CA1,774875821
849970150,CA1,774875821
849970152,CA1,774875821
849970154,CA1,774875821
849970156,CA1,774875821
849970158,CA1,774875821
849970160,CA1,774875821
849970162,CA1,774875821
849970164,CA1,774875821
849970166,CA1,774875821
849970168,CA1,774875821
849970170,CA1,774875821
849970172,CA1,774875821
849970174,CA1,774875821
849970176,CA1,774875821
849970178,CA1,774875821
849970180,CA1,774875821
849970182,CA1,774875821
849970184,CA1,774875821
849970186,CA1,774875821
849970188,CA1,774875821
849970190,CA1,774875821
849970192,CA1,774875821
849970194,CA1,774875821
849970196,CA1,774875821
849970198,CA1,774875821
849970200,CA1,774875821
849970202,CA1,774875821
849970204,CA1,774875821
849970208,CA1,774875821
849970210,CA1,774875821
849970212,CA1,774875821
849970214,CA1,774875821
849970216,CA1,774875821
849970218,CA1,774875821
849970220,CA1,774875821
849970222,CA1,774875821
849970224,CA1,774875821
849970226,CA1,774875821
849970228,CA1,774875821
849970230,CA1,774875821
849970232,CA1,774875821
849970234,CA1,774875821
849970236,CA1,774875821
849970238,CA1,774875821
849970240,CA1,774875821
849970242,CA1,774875821
849970244,CA1,774875821
849970246,CA1,774875821
849970248,CA1,774875821
849970250,CA1,774875821
849970252,CA1,774875821
849970254,CA1,774875821
849970256,CA1,774875821
849970258,CA1,774875821
849970260,CA1,774875821
849970262,CA1,774875821
849970264,CA1,774875821
849970266,CA1,774875821
849970268,VISal,774875821
849970270,VISal,774875821
849970272,VISal,774875821
849970274,VISal,774875821
849970276,VISal,774875821
849970278,VISal,774875821
849970282,VISal,774875821
849970284,VISal,774875821
849970286,VISal,774875821
849970288,VISal,774875821
849970290,VISal,774875821
849970292,VISal,774875821
849970294,VISal,774875821
849970296,VISal,774875821
849970298,VISal,774875821
849970300,VISal,774875821
849970302,VISal,774875821
849970304,VISal,774875821
849970306,VISal,774875821
849970308,VISal,774875821
849970310,VISal,774875821
849970312,VISal,774875821
849970314,VISal,774875821
849970316,VISal,774875821
849970318,VISal,774875821
849970320,VISal,774875821
849970322,VISal,774875821
849970324,VISal,774875821
849970326,VISal,774875821
849970328,VISal,774875821
849970330,VISal,774875821
849970332,VISal,774875821
849970334,VISal,774875821
849970336,VISal,774875821
849970338,VISal,774875821
849970340,VISal,774875821
849970342,VISal,774875821
849970344,VISal,774875821
849970346,VISal,774875821
849970348,VISal,774875821
849970350,VISal,774875821
849970352,VISal,774875821
849970354,VISal,774875821
849970356,VISal,774875821
849970360,VISal,774875821
849970362,VISal,774875821
849970364,VISal,774875821
849970366,VISal,774875821
849970368,VISal,774875821
849970370,VISal,774875821
849970372,VISal,774875821
849970374,VISal,774875821
849970376,VISal,774875821
849970378,VISal,774875821
849970380,VISal,774875821
849970382,VISal,774875821
849970384,VISal,774875821
849970386,VISal,774875821
849970388,VISal,774875821
849970390,VISal,774875821
849970392,VISal,774875821
849970394,VISal,774875821
849970396,VISal,774875821
849970398,VISal,774875821
849970400,VISal,774875821
849970402,VISal,774875821
849970404,VISal,774875821
849970406,VISal,774875821
849970408,VISal,774875821
849970410,VISal,774875821
849970412,VISal,774875821
849970414,VISal,774875821
849970416,VISal,774875821
849970418,VISal,774875821
849970420,VISal,774875821
849970422,VISal,774875821
849970424,VISal,774875821
849970426,VISal,774875821
849970428,VISal,774875821
849970430,VISal,774875821
849970434,VISal,774875821
849970436,VISal,774875821
849970438,VISal,774875821
849970440,VISal,774875821
849970442,VISal,774875821
849970444,VISal,774875821
849970446,VISal,774875821
849970448,VISal,774875821
849970450,VISal,774875821
849970452,,774875821
849970454,,774875821
849970456,,774875821
849970458,,774875821
849970460,,774875821
849970462,,774875821
849970464,,774875821
849970466,,774875821
849970468,,774875821
849970470,,774875821
849970472,,774875821
849970474,,774875821
849970476,,774875821
849970478,,774875821
849970480,,774875821
849970482,,774875821
849970484,,774875821
849970486,,774875821
849970488,,774875821
849970490,,774875821
849970492,,774875821
849970494,,774875821
849970496,,774875821
849970498,,774875821
849970500,,774875821
849970502,,774875821
849970504,,774875821
849970506,,774875821
849970508,,774875821
849970512,,774875821
849970514,,774875821
849970516,,774875821
849970518,,774875821
849970520,,774875821
849970522,,774875821
849970524,,774875821
849970526,,774875821
849970528,,774875821
849970530,,774875821
849970532,,774875821
849970534,,774875821
849970536,,774875821
849970538,,774875821
849970540,,774875821
849970542,,774875821
849970544,,774875821
849970546,,774875821
849970548,,774875821
849970550,,774875821
849970552,,774875821
849970554,,774875821
849970556,,774875821
849970558,,774875821
849970560,,774875821
849970562,,774875821
849970564,,774875821
849970566,,774875821
849970568,,774875821
849970570,,774875821
849970572,,774875821
849970574,,774875821
849970576,,774875821
849970578,,774875821
849970580,,774875821
849970582,,774875821
849970586,,774875821
849970588,,774875821
849970590,,774875821
849970592,,774875821
849970594,,774875821
849970596,,774875821
849970598,,774875821
849970600,,774875821
849970602,,774875821
849970604,,774875821
849970606,,774875821
849970608,,774875821
849970610,,774875821
849970612,,774875821
849970614,,774875821
849970616,,774875821
849970618,,774875821
849970620,,774875821
849970622,,774875821
849970624,,774875821
849970626,,774875821
849970628,,774875821
849970630,,774875821
849970632,,774875821
849970634,,774875821
849970636,,774875821
849970638,,774875821
849970640,,774875821
849970642,,774875821
849970644,,774875821
849970646,,774875821
849970648,,774875821
849970650,,774875821
849970652,,774875821
849970654,,774875821
849970656,,774875821
849970658,,774875821
849970660,,774875821
849970664,,774875821
849970666,,774875821
849970668,,774875821
849970670,,774875821
849971318,DG,774875821
849971320,DG,774875821
849971322,DG,774875821
849971324,DG,774875821
849971326,DG,774875821
849971328,DG,774875821
849971330,DG,774875821
849971332,DG,774875821
849971334,DG,774875821
849971336,DG,774875821
849971338,DG,774875821
849971340,DG,774875821
849971342,DG,774875821
849971344,CA1,774875821
849971346,CA1,774875821
849971348,CA1,774875821
849971350,CA1,774875821
849971352,CA1,774875821
849971354,CA1,774875821
849971356,CA1,774875821
849971358,CA1,774875821
849971360,CA1,774875821
849971362,CA1,774875821
849971364,CA1,774875821
849971366,CA1,774875821
849971368,CA1,774875821
849971370,CA1,774875821
849971372,CA1,774875821
849971374,CA1,774875821
849971376,CA1,774875821
849971378,CA1,774875821
849971380,CA1,774875821
849971382,CA1,774875821
849971384,CA1,774875821
849971386,CA1,774875821
849971390,CA1,774875821
849971392,CA1,774875821
849971394,CA1,774875821
849971396,CA1,774875821
849971398,CA1,774875821
849971400,CA1,774875821
849971402,CA1,774875821
849971404,CA1,774875821
849971406,CA1,774875821
849971408,CA1,774875821
849971410,CA1,774875821
849971412,CA1,774875821
849971414,CA1,774875821
849971416,CA1,774875821
849971418,CA1,774875821
849971420,CA1,774875821
849971422,CA1,774875821
849971424,CA1,774875821
849971426,CA1,774875821
849971428,CA1,774875821
849971430,CA1,774875821
849971432,CA1,774875821
849971434,CA1,774875821
849971436,CA1,774875821
849971438,CA1,774875821
849971440,CA1,774875821
849971442,CA1,774875821
849971444,CA1,774875821
849971446,CA1,774875821
849971448,CA1,774875821
849971450,CA1,774875821
849971452,CA1,774875821
849971454,CA1,774875821
849971456,CA1,774875821
849971458,CA1,774875821
849971460,CA1,774875821
849971462,CA1,774875821
849971464,CA1,774875821
849971468,CA1,774875821
849971470,CA1,774875821
849971472,CA1,774875821
849971474,CA1,774875821
849971476,CA1,774875821
849971478,CA1,774875821
849971480,CA1,774875821
849971482,CA1,774875821
849971484,CA1,774875821
849971486,CA1,774875821
849971488,CA1,774875821
849971490,CA1,774875821
849971492,CA1,774875821
849971494,CA1,774875821
849971496,CA1,774875821
849971498,CA1,774875821
849971500,CA1,774875821
849971502,CA1,774875821
849971504,CA1,774875821
849971506,CA1,774875821
849971508,CA1,774875821
849971510,CA1,774875821
849971512,CA1,774875821
849971514,CA1,774875821
849971516,CA1,774875821
849971518,CA1,774875821
849971520,CA1,774875821
849971522,CA1,774875821
849971524,CA1,774875821
849971526,CA1,774875821
849971528,CA1,774875821
849971530,CA1,774875821
849971532,CA1,774875821
849971534,CA1,774875821
849971536,CA1,774875821
849971538,CA1,774875821
849971542,CA1,774875821
849971544,CA1,774875821
849971546,CA1,774875821
849971548,CA1,774875821
849971550,CA1,774875821
849971552,CA1,774875821
849971554,CA1,774875821
849971556,CA1,774875821
849971558,CA1,774875821
849971560,CA1,774875821
849971562,CA1,774875821
849971564,CA1,774875821
849971566,CA1,774875821
849971568,CA1,774875821
849971570,CA1,774875821
849971572,CA1,774875821
849971574,CA1,774875821
849971576,VISl,774875821
849971578,VISl,774875821
849971580,VISl,774875821
849971582,VISl,774875821
849971584,VISl,774875821
849971586,VISl,774875821
849971588,VISl,774875821
849971590,VISl,774875821
849971592,VISl,774875821
849971594,VISl,774875821
849971596,VISl,774875821
849971598,VISl,774875821
849971600,VISl,774875821
849971602,VISl,774875821
849971606,VISl,774875821
849971608,VISl,774875821
849971610,VISl,774875821
849971612,VISl,774875821
849971614,VISl,774875821
849971616,VISl,774875821
849971620,VISl,774875821
849971622,VISl,774875821
849971624,VISl,774875821
849971626,VISl,774875821
849971628,VISl,774875821
849971630,VISl,774875821
849971632,VISl,774875821
849971634,VISl,774875821
849971636,VISl,774875821
849971638,VISl,774875821
849971640,VISl,774875821
849971642,VISl,774875821
849971644,VISl,774875821
849971646,VISl,774875821
849971648,VISl,774875821
849971650,VISl,774875821
849971652,VISl,774875821
849971654,VISl,774875821
849971656,VISl,774875821
849971658,VISl,774875821
849971660,VISl,774875821
849971662,VISl,774875821
